<<<<<<< HEAD
brand_id,brand_name,product_name,product_id,price,category,subcategory,average_rating,amount_sold,total_recommended_count,total_repurchase_no_count,total_repurchase_yes_count,purchase_power,revenue
1322,base,Ultra Soothe Moisture Cream,90213,189000,Skincare, Face Cream & Lotion,4.45,5,4,1,2,medium,945000
1322,base,Gloss & Go Lip Tint,102401,98000,Makeup, Lip Tint,4.714285714285714,21,21,0,15,low,2058000
1322,base,Ultra Soothe Natural Sunscreen SPF 50 PA+++,90205,169000,Skincare, Sunscreen,4.285714285714286,28,23,8,10,medium,4732000
1322,base,BASE Youthful Concentrate Eye Serum 15g,102553,139000,Skincare, Eye Serum,4.0,7,6,1,5,medium,973000
1322,base,BASE Smooth Solar Shield Eye Cream SPF 45 PA+++ 15g,102552,139000,Skincare, Eye Cream,4.5,4,3,1,2,medium,556000
1322,base,Relief Hydration & Barrier Calming Serum,98880,159000,Skincare, Face Serum,4.305555555555555,9,9,3,6,medium,1431000
1322,base,All Day Quick Comfort Face Mist,102646,98000,Skincare, Face Mist,4.833333333333333,12,12,0,9,low,1176000
1322,base,Daily Renewal Natural Exfoliating Pads,102645,149000,Skincare, Face Cream & Lotion,4.25,3,3,1,2,medium,447000
1322,base,Rich Moisture & Youthful Firming Serum,98879,159000,Skincare, Face Serum,4.716666666666667,15,15,0,10,medium,2385000
1322,base,Daily Radiance & Multi Protection Serum,93143,159000,Skincare, Face Serum,4.425,10,9,3,4,medium,1590000
1322,base,Freshly Dew Toner,90206,159000,Skincare, Toner,4.53125,16,14,1,7,medium,2544000
1322,base,BASE Gloss & Go Collection Set,102551,588000,Makeup, Lip Tint,4.7,2,2,0,2,high,1176000
515,batiste,Tropical Exotic Coconut Dry Shampoo,103888,120082,Hair Care, Dry Shampoo,4.714285714285714,14,14,0,13,medium,1681148
515,batiste,Light & Breezy Fresh,73918,120082,Hair Care, Dry Shampoo,4.607142857142858,42,41,3,34,medium,5043444
515,batiste,Fruity & Cheeky Cherry,73945,120082,Hair Care, Dry Shampoo,4.628571428571428,70,68,3,56,medium,8405740
515,batiste,BUY 1 FREE 1 Batiste Dry Shampoo - Clean & Classic Original 200ml,84989,238000,Hair Care, Dry Shampoo,4.25,2,1,1,1,medium,476000
515,batiste,Clean & Classic Original,73944,120082,Hair Care, Dry Shampoo,4.596590909090909,44,42,4,32,medium,5283608
515,batiste,Benefit Dry Shampoo & Volume,89158,150355,Hair Care, Dry Shampoo,4.428571428571429,14,11,3,10,medium,2104970
515,batiste,Divine Dark With A Hint Of Color,73922,120082,Hair Care, Dry Shampoo,4.4642857142857135,7,4,1,3,medium,840574
515,batiste,Pretty & Opulent Oriental,73920,120082,Hair Care, Dry Shampoo,4.611111111111111,18,18,0,14,medium,2161476
515,batiste,Self Love Beaming Berries,104416,120082,Hair Care, Dry Shampoo,4.0,1,1,1,0,medium,120082
515,batiste,Benefit Dry Shampoo & De-Frizz,89160,150355,Hair Care, Dry Shampoo,4.75,2,2,1,1,medium,300710
515,batiste,Benefit Dry Shampoo & Hydrate,89159,150355,Hair Care, Dry Shampoo,4.333333333333333,3,2,0,1,medium,451065
515,batiste,Clean & Classic Original Travel Size,73946,49445,Hair Care, Dry Shampoo,4.762711864406779,59,59,2,52,low,2917255
2271,beauty-of-joseon,Glow Serum : Propolis + Niacinamide,102899,240000,Skincare, Face Serum,4.7,32,34,3,27,medium,7680000
2271,beauty-of-joseon,Radiance Cleansing Balm,102906,270000,Skincare, Cleansing Balm,4.791666666666667,10,11,1,10,medium,2700000
2271,beauty-of-joseon,Centella Asiatica Calming Mask,102897,35000,Skincare, Sheet Mask,4.875,4,4,0,3,low,140000
2271,beauty-of-joseon,Glow Deep Serum : Rice + Alpha-Arbutin,102904,240000,Skincare, Face Serum,4.804878048780488,39,40,1,35,medium,9360000
2271,beauty-of-joseon,Sunscreen : Rice + Probiotics,102905,250000,Skincare, Sunscreen,4.742774566473988,171,166,10,141,medium,42750000
2271,beauty-of-joseon,Revive Eye Cream: Ginseng + Retinal,102907,260000,Skincare, Eye Cream,4.674242424242424,32,32,1,22,medium,8320000
2271,beauty-of-joseon,Revive Serum : Ginseng + Snail Mucin,102903,240000,Skincare, Face Serum,4.816666666666666,13,15,0,12,medium,3120000
2271,beauty-of-joseon,Ginseng Essence Water,102901,250000,Skincare, Essence,4.75,10,12,0,11,medium,2500000
2271,beauty-of-joseon,Dynasty Cream,102898,340000,Skincare, Face Cream & Lotion,4.63125,39,39,2,27,medium,13260000
2271,beauty-of-joseon,Green Plum Refreshing Cleanser,102900,180000,Skincare, Face Wash,4.857142857142857,5,7,0,6,medium,900000
2271,beauty-of-joseon,Ginseng Cleansing Oil,102902,280000,Skincare, Cleansing Oil,4.764705882352942,15,17,0,16,medium,4200000
15526,beauty-of-majesty,My Lipstick,89906,210000,Makeup, Lipstick,4.933333333333334,2,9,0,9,medium,420000
15526,beauty-of-majesty,Dewy Lip Balm,89842,195000,Skincare, Lip Balm,4.583333333333333,2,6,0,6,medium,390000
15526,beauty-of-majesty,Matt Holic Tint,89838,249000,Makeup, Lip Cream,4.971428571428572,3,7,0,6,medium,747000
15526,beauty-of-majesty,Pearl Party Eye Glitter,89843,222000,Makeup, Eyeshadow,4.7,2,2,0,2,medium,444000
15526,beauty-of-majesty,3in1 Triple Edge Eyebrow,89841,172000,Makeup, Eyebrows,4.880000000000001,2,5,0,4,medium,344000
15526,beauty-of-majesty,Omg Matt Lip Lacquer,102621,222000,Makeup, Lip Cream,4.975,3,8,0,8,medium,666000
15526,beauty-of-majesty,Wonderproof Mascara Long & Curl,89840,210000,Makeup, Mascara,5.0,1,2,0,2,medium,210000
15526,beauty-of-majesty,Light On Tone-Up Cream,91642,289000,Skincare, Face Cream & Lotion,4.9375,2,4,0,3,medium,578000
15526,beauty-of-majesty,Eight Tea Cicaming Serum,91641,299000,Skincare, Face Serum,5.0,2,4,0,4,medium,598000
15526,beauty-of-majesty,Eight Tea Cleansing Foam,91637,199000,Skincare, Face Wash,5.0,1,3,0,3,medium,199000
15526,beauty-of-majesty,Eight Tea Cleansing Water,89845,269000,Chăm sóc da, Nước tẩy trang,5.0,3,4,0,4,medium,807000
15526,beauty-of-majesty,Just One Houttuynia Cordata Serum,102627,276000,Skincare, Face Serum,5.0,3,5,0,4,medium,828000
15526,beauty-of-majesty,Eight Tea Boosting Mask,102631,370000,Skincare, Sheet Mask,4.875,4,6,0,6,medium,1480000
15526,beauty-of-majesty,Eight Tea Lip And Eye Remover Pad,92265,64000,Skincare, Cleansing Wipes,4.5,2,3,1,3,low,128000
15526,beauty-of-majesty,Light On In Shower Body Tone Up,91644,397000,Bath & Body, Body Lotion / Body Serum,4.875,3,4,0,4,medium,1191000
15526,beauty-of-majesty,Eight Tea Water Capsule Cream,91636,299000,Skincare, Face Cream & Lotion,5.0,2,3,0,3,medium,598000
15526,beauty-of-majesty,Peptide Power Ampoule,102626,300000,Skincare, Ampoule,5.0,2,4,0,4,medium,600000
15662,beauty-secrets,Lovely Lavender Set,105339,150000,Bath & Body, Bath & Body Set,4.833333333333333,12,12,0,11,medium,1800000
15662,beauty-secrets,Little Rose Set,105340,250000,Bath & Body, Bath & Body Set,4.8500000000000005,15,15,0,12,medium,3750000
15662,beauty-secrets,Pretty Relax Set,105338,85000,Bath & Body, Bath & Body Set,4.979166666666667,12,12,0,11,low,1020000
15662,beauty-secrets,Japan Cherry B Fragrance Mist,105336,200000,Fragrance, Body Mist,4.851851851851852,18,18,1,17,medium,3600000
15662,beauty-secrets,Sweet Pea Body Lotion,105328,200000,Bath & Body, Body Lotion / Body Serum,5.0,7,7,0,6,medium,1400000
15662,beauty-secrets,Sweet Pea Fragrance Mist,105329,200000,Fragrance, Body Mist,4.725490196078432,17,17,1,13,medium,3400000
15662,beauty-secrets,Sweet Pea Shower Gel,105326,200000,Bath & Body, Body Wash,5.0,4,4,0,4,medium,800000
15662,beauty-secrets,Dark Kiss Body Lotion,105320,200000,Bath & Body, Body Lotion / Body Serum,5.0,2,2,0,2,medium,400000
15662,beauty-secrets,Japanese Cherry B Body Lotion,105334,200000,Bath & Body, Body Lotion / Body Serum,5.0,4,4,0,4,medium,800000
15662,beauty-secrets,Japanese Cherry B Shower Gel,105330,200000,Bath & Body, Body Wash,4.9375,4,4,0,4,medium,800000
15662,beauty-secrets,Japanese Cherry B Body Scrub,105331,200000,Bath & Body, Body Cleanser,5.0,3,3,0,3,medium,600000
15662,beauty-secrets,Dark Kiss Body Scrub,105319,200000,Bath & Body, Body Cleanser,5.0,2,2,0,2,medium,400000
15662,beauty-secrets,Sweet Pea Body Scrub,105327,200000,Bath & Body, Body Cleanser,5.0,4,4,0,3,medium,800000
15662,beauty-secrets,Dark Kiss Fragrance Mist,105323,200000,Fragrance, Body Mist,4.791666666666667,16,16,0,14,medium,3200000
109,beautyblender,California Girls,95950,655000,Accessories, Sponge & Applicators,4.833333333333334,1,3,0,3,high,655000
109,beautyblender,Beautyblender BBF Kit,19880,695000,Accessories, Sponge & Applicators,4.833333333333333,4,6,1,5,high,2780000
109,beautyblender,Original Pink,151,388000,Accessories, Sponge & Applicators,4.569672131147541,58,61,2,43,medium,22504000
109,beautyblender,Bio Pure,85368,388000,Accessories, Sponge & Applicators,4.9375,2,4,0,3,medium,776000
109,beautyblender,House Of Bounce,101410,399000,Accessories, Sponge & Applicators,5.0,1,1,0,1,medium,399000
109,beautyblender,Blendercleanser Liquid,1470,378000,Accessories, Brush Cleanser & Tools,4.625,8,9,2,7,medium,3024000
109,beautyblender,Blender Defender,25004,248000,Accessories, Travel Bottles & Makeup case,3.863636363636364,9,7,4,3,medium,2232000
109,beautyblender,Beautyblender® Electric Violet,33855,388000,Accessories, Sponge & Applicators,4.7,9,10,1,7,medium,3492000
109,beautyblender,Pro Black,150,388000,Accessories, Sponge & Applicators,4.375,42,43,3,31,medium,16296000
109,beautyblender,Joy beautyblender,35369,388000,Accessories, Sponge & Applicators,4.291666666666666,4,5,0,2,medium,1552000
109,beautyblender,Beautyblender Nude,19710,388000,Accessories, Sponge & Applicators,4.489999999999999,23,21,4,16,medium,8924000
109,beautyblender,Blendercleanser Solid,1469,368000,Accessories, Brush Cleanser & Tools,4.5,11,12,2,10,medium,4048000
575,benton,Air Fit UV Defense Sun Cream,102349,310000,Skincare, Sunscreen,4.375000000000001,6,5,1,4,medium,1860000
575,benton,Fermentation Mask Pack,77964,45000,Skincare, Sheet Mask,4.691860465116279,43,40,2,34,low,1935000
575,benton,Snail Bee High Content Essence,9847,320000,Treatment, Skincare,4.433024088541667,3072,2784,447,1904,medium,983040000
575,benton,Snail Bee High Content Skin Toner,9845,280000,Skincare, Toner,4.353448275862069,667,593,119,363,medium,186760000
575,benton,Snail Bee High Content Steam Cream,9848,290000,Skincare, Face Cream & Lotion,4.120426829268293,328,267,82,140,medium,95120000
575,benton,Refresh by Cica Body Wash,102351,370000,Bath & Body, Body Wash,4.875,2,2,0,1,medium,740000
575,benton,Snail Bee High Content Mask Pack,9844,40000,Skincare, Sheet Mask,4.414850136239783,367,334,32,233,low,14680000
575,benton,Fermentation Essence,9841,350000,Skincare, Essence,4.387931034482758,203,178,31,114,medium,71050000
575,benton,Honest Lip Balm,91288,140000,Skincare, Lip Balm,4.291666666666666,6,5,1,2,medium,840000
575,benton,Mineral Sun Stick,86657,370000,Skincare, Sun Care,4.431818181818182,22,19,1,14,medium,8140000
575,benton,Snail Bee Ultimate Hydrogel Eye Patch,70823,380000,Skincare, Eye Mask,4.446969696969697,66,59,7,36,medium,25080000
575,benton,Deep Green Tea Cleansing Foam,82016,200000,Skincare, Face Wash,4.491071428571429,28,27,4,16,medium,5600000
575,benton,Aloe Soothing Mask Pack,34777,40000,Skincare, Sheet Mask,4.549132947976879,173,166,8,120,low,6920000
575,benton,Honest Eyelash Serum,98593,330000,Skincare, Eyelash Serum,4.803571428571429,14,13,2,10,medium,4620000
575,benton,Aloe Propolis Soothing Gel,9850,270000,Skincare, Face Gel,4.625500546050237,2747,2641,158,2083,medium,741690000
575,benton,Fermentation Eye Cream,9840,350000,Skincare, Eye Cream,4.13125,240,199,50,86,medium,84000000
575,benton,Aloe Real Cool Soothing Gel,74234,130000,Skincare, Face Gel,4.522810218978102,274,255,20,184,medium,35620000
575,benton,PHA Peeling Toner,86654,370000,Skincare, Toner,4.874999999999999,6,6,0,5,medium,2220000
575,benton,Deep Green Tea Toner,70817,210000,Skincare, Toner,4.559190031152648,321,295,25,199,medium,67410000
575,benton,Cacao Moist and Mild Toner,21838,270000,Skincare, Toner,4.378787878787879,33,30,5,22,medium,8910000
575,benton,Centella Mask Pack,35542,40000,Skincare, Sheet Mask,4.588541666666666,144,130,11,97,low,5760000
575,benton,Shea Butter dan Coconut Body Lotion,70820,320000,Bath & Body, Body Lotion,4.578947368421053,19,19,2,15,medium,6080000
575,benton,Tea Tree Cleansing Water,22281,300000,Skincare, Micellar Water,4.389423076923077,52,50,6,28,medium,15600000
575,benton,Cacao Moist and Mild Cream,9838,250000,Skincare, Face Cream & Lotion,4.37,100,90,14,47,medium,25000000
575,benton,Cacao Moist And Mild Serum,70818,250000,Skincare, Face Serum,4.381944444444445,36,30,7,17,medium,9000000
575,benton,Shea Butter and Olive Hand Cream,70819,130000,Hand & Foot Cream, Bath & Body,4.669642857142857,28,27,0,21,medium,3640000
575,benton,Tea Tree Serum,82019,300000,Skincare, Face Serum,4.669642857142857,28,26,3,21,medium,8400000
731,bhumi,Ceramide Hydra Lock Moisturizer,63259,261100,Skincare, Face Cream & Lotion,4.638333333333333,200,197,10,157,medium,52220000
731,bhumi,HPR Retinol Serum,99783,202400,Skincare, Face Serum,4.69,50,48,2,43,medium,10120000
731,bhumi,Overnight Body Serum,74050,182850,Bath & Body, Body Lotion / Body Serum,4.361111111111111,36,32,2,21,medium,6582600
731,bhumi,C+ Brightening Booster,88250,217500,Skincare, Booster,4.608928571428572,140,134,8,101,medium,30450000
731,bhumi,G-Alpine Hydra Lock Moisturizer,63261,258750,Skincare, Face Cream & Lotion,4.48470744680851,96,88,11,65,medium,24840000
731,bhumi,HPR Retinol Serum,81329,327000,Skincare, Face Serum,4.6118421052631575,114,112,5,83,medium,37278000
731,bhumi,Intensive Repair Barrier Serum,101352,194500,Skincare, Face Serum,4.875,6,6,0,6,medium,1167000
731,bhumi,Refill Pack Ceramide Hydra Lock Moisturizer,93240,201500,Skincare, Face Cream & Lotion,4.73,25,24,0,20,medium,5037500
731,bhumi,Skin Ready Hydrating Toner,86786,178500,Skincare, Toner,4.652777777777777,18,16,1,11,medium,3213000
731,bhumi,beneath! By Bhumi Cucumber Calming Gel Mask,90339,143750,Skincare, Sleeping Mask,4.7142857142857135,7,7,1,5,medium,1006250
731,bhumi,Claire Vibrant Booster,97321,200100,Skincare, Face Serum,4.53125,16,15,1,12,medium,3201600
731,bhumi,beneath! By Bhumi Sugar Rush Exfoliating Serum,90335,105800,Skincare, Face Serum,4.722222222222221,18,17,1,16,medium,1904400
731,bhumi,beneath! By Bhumi Dear Doris Skin Prep Essence Toner,90337,140300,Skincare, Toner,4.84375,8,7,0,6,medium,1122400
731,bhumi,Luminight Exfoliating Serum,97320,241500,Skincare, Face Serum,4.750000000000001,17,16,1,16,medium,4105500
731,bhumi,beneath! By Bhumi Very Berry Brightening Serum,90331,101200,Skincare, Face Serum,4.71875,8,8,1,6,medium,809600
15349,bies,Miss Viviane,92782,300000,Fragrance, Eau De Parfum,4.904761904761905,4,7,0,7,medium,1200000
15349,bies,Viva La Dolce,87420,300000,Fragrance, Eau De Parfum,4.317073170731708,38,36,6,27,medium,11400000
15349,bies,Cecile,92594,300000,Fragrance, Eau De Parfum,4.7407407407407405,6,9,2,5,medium,1800000
15349,bies,Bliss of Joy,92592,300000,Fragrance, Eau De Parfum,4.481481481481482,5,9,0,7,medium,1500000
15349,bies,I Just Love It,87422,240000,Fragrance, Eau De Parfum,4.567567567567568,33,35,3,28,medium,7920000
15349,bies,Blossom Garden EDP,87425,290000,Fragrance, Eau De Parfum,4.3580246913580245,24,24,4,14,medium,6960000
15349,bies,Wish,92593,300000,Fragrance, Eau De Parfum,4.818181818181818,8,11,0,10,medium,2400000
15349,bies,Blossom Roses EDP,87442,290000,Fragrance, Eau De Parfum,4.270833333333333,13,11,4,10,medium,3770000
15349,bies,Blossom Roses Body Mist,87444,150000,Fragrance, Body Mist,4.583333333333333,5,8,0,6,medium,750000
15349,bies,Blossom Meadow EDP,87448,290000,Fragrance, Eau De Parfum,4.549019607843138,14,17,2,10,medium,4060000
15349,bies,Blossom Hills EDP,87451,290000,Fragrance, Eau De Parfum,4.621212121212121,19,22,0,16,medium,5510000
15349,bies,Blossom Hills Body Mist,87454,150000,Fragrance, Body Mist,4.523809523809524,4,6,1,6,medium,600000
15349,bies,Blossom Avenue Body Mist,87447,150000,Fragrance, Body Mist,4.291666666666667,5,7,2,6,medium,750000
15349,bies,Love Elixir,87421,240000,Fragrance, Eau De Parfum,4.5681818181818175,41,39,5,30,medium,9840000
15349,bies,Blossom Garden EDP Travel Size,87440,75000,Fragrance, Eau De Parfum,4.312222222222222,23,22,5,13,low,1725000
15349,bies,Blossom Orchid EDP,87455,290000,Fragrance, Eau De Parfum,4.714285714285714,4,7,1,6,medium,1160000
15349,bies,Blossom Meadow EDP Travel Size,87449,75000,Fragrance, Eau De Parfum,4.246376811594203,20,21,8,9,low,1500000
15349,bies,Blossom Avenue EDP Travel Size,87446,75000,Fragrance, Eau De Parfum,4.555555555555555,9,11,0,8,low,675000
15349,bies,Blossom Orchid EDP Travel Size,87456,75000,Fragrance, Eau De Parfum,4.583333333333333,13,15,2,11,low,975000
15349,bies,Blossom Hills EDP Travel Size,87452,75000,Fragrance, Eau De Parfum,4.717948717948718,10,13,0,10,low,750000
15349,bies,Blossom Roses EDP Travel Size,87443,75000,Fragrance, Eau De Parfum,4.277777777777779,9,10,3,6,low,675000
15349,bies,Blossom Avenue EDP,87445,290000,Fragrance, Eau De Parfum,4.846153846153846,11,13,0,11,medium,3190000
15349,bies,Blossom Meadow Body Mist,87450,150000,Fragrance, Body Mist,4.444444444444445,3,5,1,4,medium,450000
1161,bio-beauty-lab,Blemish and Pore Clearing Toner,105118,185000,Skincare, Toner,4.726190476190476,21,21,0,18,medium,3885000
1161,bio-beauty-lab,Bio Beauty Lab Acne Treatment Face Oil Twinpack - 10 ml,85749,390000,Skincare, Face Oil,4.75,1,1,0,1,medium,390000
1161,bio-beauty-lab,Bio Beauty Lab Face Oil Complete Set - 10 ml,85740,390000,Skincare, Face Oil,4.5,2,2,0,1,medium,780000
1161,bio-beauty-lab,Bio Beauty Lab Luxurious Face Oil Twinpack - 10 ml,85745,390000,Skincare, Face Oil,5.0,1,1,0,1,medium,390000
192,bio-oil,Dry Skin Gel  50ml,36113,89000,Bath & Body, Body Lotion / Body Serum,4.59253640776699,824,788,42,600,low,73336000
192,bio-oil,Dry Skin Gel  200ml,36110,254000,Bath & Body, Body Lotion / Body Serum,4.605263157894737,57,55,3,46,medium,14478000
192,bio-oil,Dry Skin Gel 100ml,36111,152000,Bath & Body, Body Lotion / Body Serum,4.434684684684685,111,106,9,74,medium,16872000
252,bio-essence,Bio Gold Radiance Cleanser,33751,71500,Skincare, Face Wash,4.512237762237762,143,133,13,98,low,10224500
252,bio-essence,Bio Gold Night Cream,33756,351500,Skincare, Face Cream & Lotion,4.470588235294118,34,31,2,23,medium,11951000
252,bio-essence,Bio Gold Golden Ratio Double Serum,33757,441000,Skincare, Face Serum,4.420454545454546,20,17,4,13,medium,8820000
252,bio-essence,Bio White Advanced Whitening Serum,23593,294000,Skincare, Face Serum,4.220833333333333,58,54,7,31,medium,17052000
252,bio-essence,Bio Renew Nourishing Toner,34690,188000,Skincare, Toner,4.631944444444445,34,35,1,26,medium,6392000
252,bio-essence,Bio Gold Eye Power Illuminator,33753,351500,Skincare, Eye Serum,4.637931034482759,27,27,3,22,medium,9490500
252,bio-essence,Bio Treasure  Korea Bamboo Acne Treatment Gel Cleanser,92812,81000,Skincare, Cleansing Gel,4.9,3,5,0,4,low,243000
252,bio-essence,Bio-Treasure Japanese Cherry Blossom Brightening Face Wash,90190,84500,Skincare, Face Wash,4.708333333333334,4,6,0,5,low,338000
252,bio-essence,Bio Essence - Bio Water B5 HYDRATING TONER,35511,222500,Skincare, Toner,4.703703703703704,25,26,1,23,medium,5562500
252,bio-essence,Bio Essence - Bio Water B5 ACNE GEL 15,95606,140000,Skincare, Acne Treatment / Sealing gel / Cream,5.0,1,3,0,3,medium,140000
252,bio-essence,Bio Essence - Bio Water B5 PORE MINIMIZER SERUM,95598,257500,Skincare, Face Serum,4.75,2,4,0,3,medium,515000
252,bio-essence,Bio-Renew Deep Exfoliating Gel,36961,176500,Skincare, Scrub & Exfoliator,4.631313131313132,97,96,3,74,medium,17120500
252,bio-essence,Bio Gold Day Cream SPF 25/PA++,33755,351500,Skincare, Face Cream & Lotion,4.663793103448276,26,29,0,22,medium,9139000
252,bio-essence,Bio Renew Foamy Cleanser,34688,83500,Skincare, Face Wash,4.458333333333333,22,22,1,19,low,1837000
252,bio-essence,Bio Vlift Face Lifting Cream,35129,388000,Skincare, Face Cream & Lotion,4.478260869565218,21,22,1,13,medium,8148000
252,bio-essence,Bio Renew - Starter Pack - Perawatan Wajah Anti Aging,89982,163500,Skincare, Skin Care Set,5.0,2,2,0,2,medium,327000
252,bio-essence,Bio White Advanced Whitening Day Cream SPF20,23597,232900,Skincare, Face Cream & Lotion,4.369791666666667,46,42,8,28,medium,10713400
252,bio-essence,Bio Treatment Essence In Oil,23599,155000,Skincare, Face Oil,4.326086956521739,44,38,6,27,medium,6820000
252,bio-essence,Bio Gold - Starter Pack - Perawatan Wajah Anti Aging,89983,175500,Skincare, Skin Care Set,5.0,2,2,0,2,medium,351000
252,bio-essence,Bio Renew  Radiant Youth Facial Oil,34692,294000,Skincare, Face Oil,4.75,12,14,0,13,medium,3528000
252,bio-essence,Bio Renew Deep Cleanser,34687,83500,Skincare, Face Wash,4.608974358974359,37,37,4,28,low,3089500
252,bio-essence,Bio Essence - Bio White Starter Kit,86489,151500,Skincare, Skin Care Set,4.666666666666667,6,5,1,4,medium,909000
252,bio-essence,Bio White Advanced Whitening Night Cream,23598,232900,Skincare, Face Cream & Lotion,4.2756410256410255,37,32,8,23,medium,8617300
252,bio-essence,Bio Treasure Jeju Marine Algae Skin Water-full Mask,74483,46900,Skincare, Sheet Mask,4.85,3,5,0,5,low,140700
252,bio-essence,Bio Essence - Bio Water B5 MOIST IN GEL 50,35512,293000,Skincare, Face Gel,4.668650793650794,124,124,3,98,medium,36332000
252,bio-essence,Bio White Advanced Whitening Refiner,23595,187000,Skincare, Essence,4.409722222222222,70,62,13,42,medium,13090000
252,bio-essence,Bio White Advanced Whitening Cleanser,23594,63500,Skincare, Face Wash,4.4423076923076925,258,233,43,145,low,16383000
176,bioderma,Bioderma Hydrabio Brume - Refreshing Face Spray,1961,235000,Skincare, Face Mist,4.509966777408637,299,282,22,216,medium,70265000
176,bioderma,Bioderma Sensibio Defensive - Antioxidant Soothing Moisturizer,94582,335000,Skincare, Face Cream & Lotion,5.0,1,2,0,2,medium,335000
176,bioderma,Hydrabio Essence Lotion - Hydrating Essence Toner,1963,335000,Skincare, Essence,4.424550614947966,1054,1012,109,592,medium,353090000
176,bioderma,Bioderma Sebium Lotion - Oil Rebalancing Toner,35388,335000,Skincare, Toner,4.360738255033557,149,135,18,95,medium,49915000
176,bioderma,Bioderma Sensibio H2O Eye - Waterproof Makeup Remover,102290,215000,Skincare, Makeup Remover,4.964285714285714,5,7,0,7,medium,1075000
176,bioderma,Hydrabio Gel-Crème - Hydrating Moisturizer,1726,335000,Skincare, Face Gel,4.495341614906833,159,153,14,113,medium,53265000
176,bioderma,Bioderma Hydrabio Tonique - Hydrating Toner,434,315000,Skincare, Face Cream & Lotion,4.408227848101266,234,226,33,153,medium,73710000
176,bioderma,Bioderma Sebium Sensitive - Soothing Acne Moisturizer,77482,400000,Skincare, Face Cream & Lotion,4.736363636363636,55,55,0,45,medium,22000000
176,bioderma,Bioderma Sebium Pore Refiner - Pore Tightening Moisturizer,1975,345000,Skincare, Face Cream & Lotion,4.307259713701432,489,443,66,245,medium,168705000
176,bioderma,Bioderma Atoderm Pp Baume - Moisturizing Balm,33318,380000,Skincare, Face Cream & Lotion,4.646551724137932,56,55,2,39,medium,21280000
176,bioderma,Bioderma Hydrabio Serum - Universal Hydrating Serum,1965,415000,Skincare, Face Serum,4.436027837259101,930,906,109,515,medium,385950000
176,bioderma,Bioderma Sebium Gel Moussant Actif - Acne Treatment Cleanser,96489,365000,Skincare, Face Wash,4.716101694915254,58,57,2,50,medium,21170000
176,bioderma,Photoderm Max Spray SPF 50 + 200ml,1114,470000,Skincare, Sun Care,4.406716417910449,76,60,6,44,medium,35720000
176,bioderma,Bioderma Photoderm Akn Mat Spf 30+,1966,335000,Skincare, Sunscreen,4.405092592592593,106,103,9,72,medium,35510000
176,bioderma,Bioderma Photoderm Fluide Max Spf100 - Sunscreen 40Ml,1968,335000,Skincare, Sunscreen,4.19672131147541,180,152,40,83,medium,60300000
286,biore,Cleansing Oil,2193,103400,Skincare, Cleanser,4.547241794256575,3613,3418,334,2584,medium,373584200
286,biore,Biore UV Aqua Rich Watery Essence SPF 50+/PA+++,2559,122800,Skincare, Sun Care,4.533691915712223,9766,9245,852,7379,medium,1199264800
286,biore,UV Aqua Rich Watery Gel Sunscreen Skin Care SPF 50 PA++++,21804,136500,Skincare, Sun Care,4.518103357872438,691,615,84,455,medium,94321500
286,biore,UV Athlizm Skin Protection Essence Sport Sunscreen SPF 50 PA++++,72933,206200,Skincare, Sun Care,4.637376237623762,202,189,12,153,medium,41652400
286,biore,Biore MUR Micellar Massage Wash 90ml,89874,33400,Skincare, Face Wash,4.580555555555556,270,246,23,185,low,9018000
286,biore,Men's Biore Double Scrub Facial Foam - White Energy,73468,31200,Skincare, Face Wash,4.93,25,24,0,24,low,780000
286,biore,UV Fresh & Bright SPF 50/PA+++ Oil Control Matte,100737,36900,Skincare, Sunscreen,4.570564516129032,124,115,12,85,low,4575600
286,biore,Bright Body Foam Pouch,71292,28000,Bath & Body, Body Wash,4.721523668639053,676,667,14,572,low,18928000
286,biore,Make Up Remover Cleansing Oil Sheet,2351,29600,Skincare, Cleansing Oil,4.519977802441732,901,879,73,683,low,26669600
286,biore,Men's Biore Double Scrub Facial Foam - Acne-Bacterior,73469,31200,Skincare, Face Wash,4.71875,24,20,1,20,low,748800
286,biore,Men's Biore Double Scrub Facial Foam - Cool Oil Clear,73466,31200,Skincare, Face Wash,4.707467532467533,35,35,2,29,low,1092000
286,biore,Men's Biore Body Foam - White Energy,73474,28500,Bath & Body, Body Wash,4.599702380952381,63,61,0,45,low,1795500
286,biore,Men's Biore Body Foam - Cool Energy,73473,28500,Bath & Body, Body Wash,4.550757575757576,66,65,1,46,low,1881000
286,biore,Men's Biore Facial Foam - Oil Buster Bright Action,73471,31200,Skincare, Face Wash,4.625,33,29,5,25,low,1029600
286,biore,UV Fresh & Bright SPF 50/PA+++ Instant Cover,100738,36900,Skincare, Sunscreen,4.387931034482758,87,72,14,55,low,3210300
286,biore,Beauty Body Foam Pouch,83214,28000,Bath & Body, Body Wash,4.770714285714286,700,650,10,597,low,19600000
286,biore,Body Foam Pouch,71293,28000,Bath & Body, Body Wash,4.746306128942449,870,850,8,770,low,24360000
286,biore,Men's Biore Body Foam - Hygienic Energy,73472,28500,Bath & Body, Body Wash,4.6169950738916254,58,57,4,39,low,1653000
286,biore,Men's Biore Double Scrub Facial Foam Bright Oil Clear,83629,31200,Skincare, Face Wash,4.675641025641025,39,34,2,30,low,1216800
